No.,Object Name,RA-s,Dec-s,RA,Dec,Redshift (z),cz,z flag,Phys Type,EM Region,Reference,Note,Photometry,Position,Redshift,Diameter,Distances,Classification,Images,Spectra
1,SWIRE3 J033244.87-274727.8,03h32m44.8590s,-27d47m27.650s,53.1869125,-27.79101388889,0.21374001,64077.6429708446,SLS,G,"IR,Radio,Vis,Xray",65,2,118,30,38,0,0,0,5,0
2,EIS J033234.55-274848.5,03h32m34.5216s,-27d48m48.672s,53.14384,-27.81352,0.236,70751.020088,PUN,G,"IR,UV,Vis",23,0,66,8,12,0,0,0,5,0
3,EIS J033235.77-274759.0,03h32m35.7564s,-27d47m59.128s,53.148985,-27.799758,0.66548155,199506.34962815,SLS,G,"IR,Vis",58,0,117,22,33,0,0,0,5,0
4,EIS J033244.21-274733.7,03h32m44.1979s,-27d47m33.475s,53.184158,-27.792632,0.73720358,221008.0732946,SLS,G,"IR,UV,Vis,Xray",69,1,134,26,44,0,0,0,5,0
5,S-CANDELS J033229.22-274707.8,03h32m29.2176s,-27d47m07.764s,53.12174,-27.78549,0.668,200261.361944,UUN,G,"IR,Vis,Xray",43,0,118,5,17,0,0,0,5,0
6,COMBO-17 33320,03h32m29.9400s,-27d47m57.150s,53.12475,-27.79920833333,0.6672,200021.5279776,UUN,G,"IR,Vis",25,0,58,6,15,0,0,0,5,0
7,COMBO-17 34276,03h32m30.0200s,-27d47m26.800s,53.12508333333,-27.79077777778,1.54999995,464678.294910377,UUN,G,"IR,Vis",30,0,75,2,14,0,0,0,5,0
8,EIS J033233.55-274623.5,03h32m33.5400s,-27d46m23.390s,53.13975,-27.77316388889,0.272,81543.548576,PUN,G,"IR,UV,Vis",21,0,55,4,12,0,0,0,5,0
9,EIS J033234.12-274712.2,03h32m34.1092s,-27d47m12.116s,53.142122,-27.786699,0.22711678,68087.8977292452,SLS,G,"IR,UV,Vis",47,0,119,20,28,0,0,0,5,0
10,ACS-GC 90045747,03h32m37.3144s,-27d47m28.770s,53.155477,-27.791325,0.66876234,200489.905726432,SLS,G,"IR,Vis,Xray",55,0,111,25,36,0,0,0,5,0
11,COMBO-17 35771,03h32m38.7900s,-27d46m48.920s,53.161625,-27.78025555556,0.6194,185691.4484852,UUN,G,"IR,Vis",27,0,74,3,13,0,0,0,5,0
12,EIS J033239.10-274602.0,03h32m39.0768s,-27d46m01.632s,53.16282,-27.76712,1.153,345660.704074,PUN,G,"IR,UV,Vis,Xray",83,0,171,18,31,4,0,0,5,0
13,EIS J033239.24-274758.6,03h32m39.2200s,-27d47m58.370s,53.16341666667,-27.79954722222,0.66,197863.02228,PUN,G,"IR,Vis",27,0,72,3,15,0,0,0,5,0
14,EIS J033239.90-274715.2,03h32m39.8827s,-27d47m15.057s,53.166178,-27.787516,1.09528887,328359.342557342,SLS,QSO,"IR,Radio,Vis,Xray",57,0,119,22,33,0,0,0,5,0
15,COMBO-17 34208,03h32m40.6700s,-27d47m30.990s,53.16945833333,-27.79194166667,0.643,192766.550494,PUN,G,"IR,Vis",23,0,65,5,13,0,0,0,5,0
16,EIS J033242.81-274606.1,03h32m42.8239s,-27d46m05.552s,53.17843291667,-27.76820888889,0.66873431,200481.502543834,SLS,G,"IR,UV,Vis",34,0,70,13,20,0,0,0,5,0
17,EIS J033244.05-274824.6,03h32m44.0316s,-27d48m24.314s,53.183465,-27.806754,0.0,0.0,SLS,*,"IR,Vis",20,0,57,3,4,0,0,0,5,0
18,EIS J033235.99-274850.6,03h32m35.9743s,-27d48m50.400s,53.149893,-27.814,1.3087,392338.3897846,SLS,G,"IR,UV,Vis,Xray",54,0,123,13,26,0,0,0,5,0
19,S-CANDELS J033239.73-274611.5,03h32m39.7200s,-27d46m11.078s,53.1655,-27.769744,1.552,465277.894816,UUN,G,"IR,Radio,Vis,Xray",61,0,134,17,24,0,0,0,5,0
20,LQAC 053-027 055,03h32m42.8400s,-27d47m02.800s,53.1785,-27.78411111111,3.19045757,956475.117055007,SLS,QSO,"IR,Vis,Xray",67,0,162,19,31,0,0,0,5,0
21,CANDELS J033243.04-274845.0,03h32m43.0344s,-27d48m44.740s,53.17931,-27.812428,1.73000002,518640.958335849,UUN,G,"IR,Vis,Xray",62,0,101,24,36,0,0,0,5,0
22,EIS J033244.45-274819.3,03h32m44.4264s,-27d48m18.813s,53.18511,-27.805226,0.4164,124833.5795112,SLS,G,"IR,UV,Vis,Xray",59,0,115,19,31,0,0,0,5,0
23,ACS-GC 90045909,03h32m45.1010s,-27d47m24.060s,53.18792083333,-27.79001666667,0.43552212,130566.246868171,SLS,G,"IR,Vis,Xray",80,1,145,25,36,0,0,0,5,0
24,S-CANDELS J033232.16-274651.7,03h32m32.1700s,-27d46m51.800s,53.13404166667,-27.78105555556,2.591593,776940.035605594,SLS,G,"IR,Vis,Xray",48,0,113,17,17,0,0,0,0,0
25,EIS J033238.83-274956.4,03h32m38.8253s,-27d49m56.506s,53.1617724,-27.832363,0.241646,72443.648305868,SUN,G,"IR,Radio,UV,Vis,Xray",57,0,149,18,29,0,0,0,5,0
26,CANDELS J033239.17-274832.3,03h32m39.1442s,-27d48m32.385s,53.163101,-27.808996,2.47000003,740487.380253774,UUN,G,"IR,Vis,Xray",53,0,124,19,26,0,0,0,0,0
27,LQAC 053-027 051,03h32m39.6556s,-27d48m50.486s,53.165232,-27.814024,3.071937,920943.544051146,SUN,QSO,"IR,Radio,Vis,Xray",107,0,199,37,50,0,0,0,5,0
28,CANDELS J033244.02-274635.7,03h32m44.0352s,-27d46m36.012s,53.18348,-27.77667,2.698,808840.051684,SUN,G,"IR,Radio,Vis,Xray",64,0,119,39,42,0,0,0,5,0
29,CANDELS J033237.56-274646.7,03h32m37.5680s,-27d46m46.720s,53.15653333333,-27.77964444444,1.30691109,391802.088058559,SLS,G,Vis,46,0,72,12,18,0,14,10,5,0
30,EIS J033235.66-274612.6,03h32m35.6498s,-27d46m12.500s,53.148541,-27.770139,0.00030704,92.04827630432,SLS,*,"IR,Vis",26,0,93,10,11,0,0,0,5,0
31,GMASS 0472,03h32m38.1187s,-27d47m49.999s,53.1588281,-27.797222,1.9213,575991.2495554,UUN,G,"IR,Vis",38,0,90,7,13,0,0,0,0,0
32,CANDELS J033233.71-274756.6,03h32m33.7000s,-27d47m56.580s,53.14041666667,-27.79905,2.64207802,792075.063843573,SLS,G,"IR,Vis",15,0,37,5,6,0,0,0,5,0
33,GAS J033236.43-274631.5,03h32m36.4200s,-27d46m31.550s,53.15175,-27.77543055556,1.03814432,311227.837451539,SLS,G,"IR,Vis,Xray",38,0,86,18,24,0,0,0,5,0
34,CANDELS J033236.66-274631.0,03h32m36.6650s,-27d46m31.140s,53.15277083333,-27.77531666667,0.99665501,298789.655225915,SLS,G,"IR,Vis,Xray",50,0,141,23,31,0,0,0,5,0
35,EIS J033229.69-274710.4,03h32m29.6750s,-27d47m10.320s,53.12364583333,-27.7862,0.647875,194228.03872675,PUN,G,"IR,Vis",21,0,70,11,13,0,0,0,5,0
36,CANDELS J033229.69-274753.5,03h32m29.6850s,-27d47m53.530s,53.1236875,-27.79820277778,0.961054,288116.740930732,PUN,G,"IR,Vis",14,0,35,6,8,0,0,0,5,0
37,CANDELS J033230.08-274757.0,03h32m30.0750s,-27d47m56.960s,53.1253125,-27.79915555556,0.764,229041.437912,PUN,G,"IR,Vis",14,0,30,5,10,0,0,0,5,0
38,COMBO-17 33337,03h32m30.1090s,-27d47m54.320s,53.12545416667,-27.79842222222,0.729,218548.701882,PUN,G,Vis,10,0,28,2,6,0,0,0,5,0
39,EIS J033231.38-274725.2,03h32m31.3459s,-27d47m24.810s,53.130608,-27.790225,0.66670815,199874.075057133,SLS,G,"IR,UV,Vis,Xray",60,0,148,26,32,0,0,0,5,0
40,COMBO-17 35432,03h32m31.9240s,-27d46m53.690s,53.13301666667,-27.78158055556,1.3,389730.1954,PUN,G,"IR,Vis",8,0,28,3,5,0,0,0,5,0
41,CANDELS J033232.08-274647.0,03h32m32.0750s,-27d46m47.110s,53.13364583333,-27.77975277778,1.29584218,388483.712322278,SLS,G,"IR,Vis",16,0,39,9,11,0,0,0,5,0
42,CANDELS J033232.43-274656.4,03h32m32.4310s,-27d46m56.360s,53.13512916667,-27.78232222222,1.43778604,431037.411009686,SLS,G,"IR,Vis",21,0,71,11,14,0,0,0,5,0
43,CANDELS J033232.45-274654.0,03h32m32.4460s,-27d46m53.960s,53.13519166667,-27.78165555556,1.43811626,431136.408475167,SLS,G,"IR,Vis,Xray",33,0,82,17,23,0,0,0,5,0
44,COMBO-17 33226,03h32m33.2350s,-27d47m57.890s,53.13847916667,-27.79941388889,1.0,299792.458,PUN,G,Vis,13,0,34,2,7,0,0,0,5,0
45,CANDELS J033233.89-274758.4,03h32m33.8860s,-27d47m58.660s,53.14119166667,-27.79962777778,2.80760902,841700.009208771,SLS,G,Vis,15,0,36,4,8,0,0,0,5,0
46,CANDELS J033234.00-274623.2,03h32m33.9950s,-27d46m23.190s,53.14164583333,-27.77310833333,0.52497999,157385.041602915,SLS,G,"IR,Vis",22,0,70,14,15,0,0,0,5,0
47,CANDELS J033234.38-274712.5,03h32m34.3560s,-27d47m12.440s,53.14315,-27.78678888889,1.002,300392.042916,PUN,G,"IR,Vis",16,0,65,6,9,0,0,0,5,0
48,CANDELS J033234.41-274716.8,03h32m34.4150s,-27d47m16.740s,53.14339583333,-27.78798333333,3.41,1022292.28178,SLS,G,"IR,Vis",22,0,73,10,14,0,0,0,5,0
49,CANDELS J033235.28-274612.1,03h32m35.2790s,-27d46m12.210s,53.14699583333,-27.77005833333,0.53256696,159659.557987988,SLS,G,"IR,Vis",27,0,91,14,19,0,0,0,5,0
50,CANDELS J033235.47-274616.9,03h32m35.4670s,-27d46m16.730s,53.14777916667,-27.77131388889,2.17211378,651183.329161871,SLS,G,"IR,Vis",27,0,73,18,18,0,0,0,5,0
51,CANDELS J033235.49-274758.9,03h32m35.4880s,-27d47m58.960s,53.14786666667,-27.79971111111,0.45445706,136242.799072853,SLS,G,"IR,Vis",26,0,77,10,17,0,0,0,5,0
52,COMBO-17 33025,03h32m35.9130s,-27d48m04.230s,53.1496375,-27.801175,0.956,286601.589848,PUN,G,"IR,Vis",15,0,62,1,8,0,0,0,5,0
53,CANDELS J033236.02-274854.8,03h32m36.0240s,-27d48m54.750s,53.1501,-27.81520833333,0.806176,241685.484620608,PUN,G,"IR,Vis",18,0,44,9,13,0,0,0,5,0
54,COMBO-17 33043,03h32m36.0690s,-27d48m02.510s,53.1502875,-27.80069722222,2.805,840917.84469,PUN,G,Vis,9,0,35,2,5,0,0,0,5,0
55,GMASS 0942,03h32m36.4890s,-27d46m29.010s,53.1520375,-27.774725,0.765042,229353.821653236,SUN,G,"IR,UV,Vis,Xray",43,0,122,20,27,0,0,0,5,0
56,CANDELS J033236.91-274634.8,03h32m36.9030s,-27d46m34.800s,53.1537625,-27.77633333333,1.60980058,482606.072768026,SLS,G,"IR,Vis",24,0,64,12,17,0,0,0,5,0
57,CANDELS J033237.08-274646.9,03h32m37.0750s,-27d46m47.030s,53.15447916667,-27.77973055556,1.84981486,554560.543724326,SLS,G,"IR,Vis",32,0,99,15,21,0,0,0,5,0
58,GMASS 0858,03h32m37.3480s,-27d46m45.540s,53.15561666667,-27.77931666667,1.84625546,553493.462449321,SLS,G,"IR,Radio,Vis,Xray",57,0,113,32,39,0,0,0,5,0
59,CANDELS J033237.72-274642.6,03h32m37.7220s,-27d46m42.690s,53.157175,-27.778525,1.30657816,391702.278155517,SLS,G,"IR,Vis",31,0,94,14,26,0,0,0,5,0
60,ACS-GC 90045619,03h32m37.8710s,-27d47m51.130s,53.15779583333,-27.79753611111,0.76756489,230110.1650476,SLS,G,"IR,Vis",35,0,123,20,24,0,0,0,5,0
61,CANDELS J033238.24-274630.1,03h32m38.2500s,-27d46m30.330s,53.159375,-27.77509166667,1.21584863,364502.249343632,SLS,G,"IR,Vis",31,0,111,18,25,0,0,0,5,0
62,CANDELS J033238.34-274744.4,03h32m38.3350s,-27d47m44.740s,53.15972916667,-27.79576111111,1.425948,427488.455900184,SUN,G,"IR,Vis",22,0,66,11,13,0,0,0,5,0
63,CANDELS J033238.35-274754.1,03h32m38.3590s,-27d47m54.320s,53.15982916667,-27.79842222222,0.27571788,82658.140959749,SLS,G,"IR,Vis",19,0,69,8,11,0,0,0,5,0
64,CANDELS J033238.55-274730.2,03h32m38.5690s,-27d47m30.170s,53.16070416667,-27.79171388889,2.642,792051.674036,SUN,G,"IR,Vis",24,0,90,7,12,0,0,0,5,0
65,CANDELS J033238.69-274734.3,03h32m38.6940s,-27d47m34.250s,53.161225,-27.79284722222,0.66862848,200449.775508004,SLS,G,"IR,Vis",24,0,83,12,16,0,0,0,5,0
66,ACS-GC 90045069,03h32m38.7780s,-27d46m03.370s,53.161575,-27.76760277778,0.67787372,203221.428732404,SLS,G,"IR,Vis",31,0,90,14,23,0,0,0,5,0
67,COMBO-17 37317,03h32m38.8350s,-27d46m01.050s,53.1618125,-27.76695833333,0.5863,175768.3181254,PUN,G,Vis,6,0,36,3,4,0,0,0,5,0
68,COMBO-17 34201,03h32m38.9150s,-27d47m28.370s,53.16214583333,-27.79121388889,0.569,170581.908602,PUN,G,Vis,8,0,35,2,4,0,0,0,5,0
69,CANDELS J033238.99-274649.2,03h32m38.9930s,-27d46m49.160s,53.16247083333,-27.78032222222,0.71900268,215551.580745787,SLS,G,"IR,Vis",22,0,70,10,14,0,0,0,5,0
70,ACS-GC 90045559,03h32m39.4700s,-27d48m55.520s,53.16445833333,-27.81542222222,1.096718,328787.784952844,SUN,G,"IR,Vis",34,0,80,14,19,0,0,0,5,0
71,CANDELS J033239.51-274604.9,03h32m39.5150s,-27d46m05.010s,53.16464583333,-27.76805833333,0.6773741,203071.646424538,SLS,G,"IR,Vis",20,0,69,9,12,0,0,0,5,0
72,COMBO-17 37357,03h32m39.5380s,-27d45m59.570s,53.16474166667,-27.76654722222,1.2275,367995.242195,PUN,G,"IR,Vis",13,0,55,5,8,0,0,0,5,0
73,ACS J033239.56-274851.7,03h32m39.5570s,-27d48m51.570s,53.16482083333,-27.814325,0.0,0.0,SUN,G,"IR,Vis",29,0,79,7,11,0,0,0,5,0
74,VUDS 0530043420,03h32m39.7320s,-27d47m17.350s,53.16555,-27.78815277778,2.84287849,852273.530312428,SLS,G,Vis,23,0,63,10,17,0,0,0,5,0
75,ASPECS 3 mm.16,03h32m39.9150s,-27d46m06.950s,53.1663125,-27.76859722222,1.29542137,388357.556658027,SLS,G,"IR,Radio,Vis",46,0,124,23,31,0,0,0,5,0
76,CANDELS J033240.45-274729.5,03h32m40.4500s,-27d47m29.560s,53.16854166667,-27.79154444444,0.3235485,96997.400097213,SLS,G,"IR,Vis",20,0,68,10,15,0,0,0,5,0
77,CANDELS J033241.69-274713.5,03h32m41.6930s,-27d47m13.660s,53.17372083333,-27.78712777778,1.43845847,431239.000452219,SLS,G,"IR,Vis",23,0,86,14,16,0,0,0,5,0
78,CANDELS J033241.76-274716.8,03h32m41.7610s,-27d47m16.840s,53.17400416667,-27.78801111111,1.09612442,328609.834145624,SLS,G,"IR,Vis",31,0,90,15,23,0,0,0,5,0
79,CANDELS J033242.51-274702.7,03h32m42.5200s,-27d47m02.790s,53.17716666667,-27.78410833333,1.98380684,594730.328760813,SLS,G,Vis,17,0,46,7,7,0,0,0,5,0
80,EIS J033242.77-274608.9,03h32m42.7520s,-27d46m08.810s,53.17813333333,-27.76911388889,0.00044475,133.3326956955,SLS,*,"IR,Vis",22,0,56,8,9,0,0,0,5,0
81,CANDELS J033242.77-274659.0,03h32m42.7710s,-27d46m59.160s,53.1782125,-27.7831,1.11948869,335614.2660783,SLS,G,"IR,Vis",37,0,112,19,22,0,0,0,5,0
82,CANDELS J033243.12-274607.6,03h32m43.1200s,-27d46m07.770s,53.17966666667,-27.768825,1.41617291,424557.957641913,SLS,G,"IR,Vis",21,0,54,10,16,0,0,0,5,0
83,CANDELS J033243.17-274842.2,03h32m43.1740s,-27d48m42.330s,53.17989166667,-27.81175833333,0.979657,293693.780026906,PUN,G,"IR,Vis",18,0,76,9,12,0,0,0,5,0
84,CANDELS J033243.97-274632.5,03h32m43.9640s,-27d46m32.780s,53.18318333333,-27.77577222222,1.04079747,312023.231811481,SLS,G,Vis,21,0,68,10,15,0,0,0,5,0
85,CANDELS J033244.19-274729.5,03h32m44.1870s,-27d47m29.590s,53.1841125,-27.79155277778,1.22056547,365916.322401225,SLS,G,"IR,Vis",33,0,94,13,19,0,0,0,5,0
86,CANDELS J033244.35-274638.8,03h32m44.3450s,-27d46m38.860s,53.18477083333,-27.77746111111,0.52290242,156762.201785948,SLS,G,"IR,Vis",24,0,100,14,17,0,0,0,5,0
87,CANDELS J033244.52-274839.9,03h32m44.5210s,-27d48m39.990s,53.18550416667,-27.81110833333,0.636553,190833.788517274,PUN,G,"IR,Vis",16,0,59,7,11,0,0,0,5,0
88,CANDELS J033245.64-274723.4,03h32m45.6400s,-27d47m23.400s,53.19016666667,-27.78983333333,2.480246,743559.044784668,S1L,G,"IR,Vis",24,0,76,10,14,0,0,0,5,0
89,CANDELS J033246.78-274713.3,03h32m46.7860s,-27d47m13.360s,53.19494166667,-27.78704444444,1.1651,349288.1928158,PUN,G,"IR,Vis",21,0,73,13,12,0,0,0,5,0
90,ACS-GC 90045090,03h32m28.6120s,-27d47m49.150s,53.11921666667,-27.79698611111,0.964943,289282.633799894,PUN,G,"IR,Vis",17,0,71,8,9,0,0,0,5,0
91,CANDELS J033228.96-274749.4,03h32m28.9610s,-27d47m49.450s,53.12067083333,-27.79706944444,0.964468,289140.232382344,PUN,G,"IR,Vis",11,0,26,5,7,0,0,0,5,0
92,CANDELS J033228.98-274737.9,03h32m28.9960s,-27d47m37.990s,53.12081666667,-27.79388611111,1.1534130201586,345784.52440255,SLS,G,"IR,Vis",15,0,59,9,10,0,0,0,5,0
93,CANDELS J033229.35-274741.6,03h32m29.3410s,-27d47m41.610s,53.12225416667,-27.79489166667,0.813319,243826.902148102,PUN,G,"IR,Vis",22,0,80,11,16,0,0,0,5,0
94,CANDELS J033229.72-274704.6,03h32m29.7180s,-27d47m04.560s,53.123825,-27.7846,0.873263,261797.661250454,PUN,G,"IR,Vis",14,0,51,8,7,0,0,0,5,0
95,GMASS 0648,03h32m29.7980s,-27d47m19.480s,53.12415833333,-27.78874444444,1.60879965,482306.00150304,SLS,G,"IR,Vis",26,0,60,12,21,0,0,0,5,0
96,CANDELS J033229.93-274734.6,03h32m29.9280s,-27d47m34.590s,53.1247,-27.79294166667,0.974346,292101.582282468,PUN,G,"IR,Vis",21,0,54,10,16,0,0,0,5,0
97,COMBO-17 34579,03h32m30.1360s,-27d47m17.150s,53.12556666667,-27.78809722222,3.134,939549.563372,PUN,G,Vis,9,0,29,3,4,0,0,0,5,0
98,CANDELS J033230.24-274717.4,03h32m30.2390s,-27d47m17.390s,53.12599583333,-27.78816388889,1.41332549,423704.322601154,SLS,G,"IR,Vis",17,0,39,10,14,0,0,0,5,0
99,ACS-GC 90044544,03h32m30.2500s,-27d47m10.170s,53.12604166667,-27.78615833333,0.11312801,33914.9241865486,SLS,G,"IR,Vis",23,0,66,12,13,0,0,0,5,0
100,CANDELS J033230.35-274739.4,03h32m30.3400s,-27d47m39.490s,53.12641666667,-27.79430277778,0.857717,257137.087698386,PUN,G,"IR,Vis",20,0,85,11,14,0,0,0,5,0
101,CANDELS J033230.41-274657.2,03h32m30.4210s,-27d46m57.180s,53.12675416667,-27.78255,0.782098,234467.081816884,PUN,G,"IR,Vis",16,0,69,9,11,0,0,0,5,0
